====== Start Time ======
2021-08-20-16:08:57-CST

phc2sys[330775.422]: clock set to insert leap second at midnight (UTC)
phc2sys[333825.680]: CLOCK_REALTIME phc offset         1 s2 freq   -2394 delay   1255
phc2sys[333826.680]: CLOCK_REALTIME phc offset       -11 s2 freq   -2406 delay   1262
phc2sys[333827.680]: CLOCK_REALTIME phc offset         3 s2 freq   -2395 delay   1250
phc2sys[333828.680]: CLOCK_REALTIME phc offset         1 s2 freq   -2397 delay   1257
phc2sys[333829.680]: CLOCK_REALTIME phc offset         1 s2 freq   -2396 delay   1251
phc2sys[333830.680]: CLOCK_REALTIME phc offset         7 s2 freq   -2390 delay   1254
phc2sys[333831.681]: CLOCK_REALTIME phc offset        -9 s2 freq   -2404 delay   1239
phc2sys[333832.681]: CLOCK_REALTIME phc offset        -8 s2 freq   -2406 delay   1245
phc2sys[333833.681]: CLOCK_REALTIME phc offset        -8 s2 freq   -2408 delay   1278
phc2sys[333834.681]: CLOCK_REALTIME phc offset        -1 s2 freq   -2403 delay   1277
phc2sys[333835.681]: CLOCK_REALTIME phc offset         3 s2 freq   -2400 delay   1273
phc2sys[333836.681]: CLOCK_REALTIME phc offset        -2 s2 freq   -2404 delay   1270
phc2sys[333837.681]: CLOCK_REALTIME phc offset        18 s2 freq   -2384 delay   1250
phc2sys[333838.682]: CLOCK_REALTIME phc offset        -3 s2 freq   -2400 delay   1241
phc2sys[333839.682]: CLOCK_REALTIME phc offset         5 s2 freq   -2393 delay   1258
phc2sys[333840.682]: CLOCK_REALTIME phc offset       -13 s2 freq   -2409 delay   1276
phc2sys[333841.682]: CLOCK_REALTIME phc offset         9 s2 freq   -2391 delay   1245
phc2sys[333842.682]: CLOCK_REALTIME phc offset        -8 s2 freq   -2406 delay   1249
phc2sys[333843.682]: CLOCK_REALTIME phc offset        10 s2 freq   -2390 delay   1265
phc2sys[333844.682]: CLOCK_REALTIME phc offset        -8 s2 freq   -2405 delay   1245
phc2sys[333845.683]: CLOCK_REALTIME phc offset         2 s2 freq   -2397 delay   1254
phc2sys[333846.683]: CLOCK_REALTIME phc offset        -4 s2 freq   -2403 delay   1260
phc2sys[333847.683]: CLOCK_REALTIME phc offset        -4 s2 freq   -2404 delay   1258
phc2sys[333848.683]: CLOCK_REALTIME phc offset         6 s2 freq   -2395 delay   1250
phc2sys[333849.683]: CLOCK_REALTIME phc offset        -8 s2 freq   -2407 delay   1276
phc2sys[333850.683]: CLOCK_REALTIME phc offset         2 s2 freq   -2400 delay   1257
phc2sys[333851.683]: CLOCK_REALTIME phc offset        16 s2 freq   -2385 delay   1253
phc2sys[333852.684]: CLOCK_REALTIME phc offset        -3 s2 freq   -2399 delay   1253
phc2sys[333853.684]: CLOCK_REALTIME phc offset        -5 s2 freq   -2402 delay   1247
phc2sys[333854.684]: CLOCK_REALTIME phc offset        -9 s2 freq   -2408 delay   1241
phc2sys[333855.684]: CLOCK_REALTIME phc offset        -9 s2 freq   -2410 delay   1272
phc2sys[333856.684]: CLOCK_REALTIME phc offset         9 s2 freq   -2395 delay   1247
phc2sys[333857.684]: CLOCK_REALTIME phc offset        -2 s2 freq   -2403 delay   1243
phc2sys[333858.684]: CLOCK_REALTIME phc offset       -13 s2 freq   -2415 delay   1279
phc2sys[333859.685]: CLOCK_REALTIME phc offset        18 s2 freq   -2388 delay   1251
phc2sys[333860.685]: CLOCK_REALTIME phc offset         9 s2 freq   -2392 delay   1246
phc2sys[333861.685]: CLOCK_REALTIME phc offset       -14 s2 freq   -2412 delay   1279
phc2sys[333862.685]: CLOCK_REALTIME phc offset        16 s2 freq   -2386 delay   1253
phc2sys[333863.685]: CLOCK_REALTIME phc offset         0 s2 freq   -2397 delay   1248
phc2sys[333864.685]: CLOCK_REALTIME phc offset        -7 s2 freq   -2404 delay   1242
phc2sys[333865.685]: CLOCK_REALTIME phc offset        -1 s2 freq   -2400 delay   1249
phc2sys[333866.685]: CLOCK_REALTIME phc offset        -7 s2 freq   -2407 delay   1247
phc2sys[333867.686]: CLOCK_REALTIME phc offset         0 s2 freq   -2402 delay   1276
phc2sys[333868.686]: CLOCK_REALTIME phc offset        16 s2 freq   -2386 delay   1254
phc2sys[333869.686]: CLOCK_REALTIME phc offset        13 s2 freq   -2384 delay   1265
phc2sys[333870.686]: CLOCK_REALTIME phc offset       -14 s2 freq   -2407 delay   1247
phc2sys[333871.686]: CLOCK_REALTIME phc offset        -8 s2 freq   -2405 delay   1242
phc2sys[333872.686]: CLOCK_REALTIME phc offset         7 s2 freq   -2393 delay   1257
phc2sys[333873.687]: CLOCK_REALTIME phc offset         6 s2 freq   -2392 delay   1254
phc2sys[333874.687]: CLOCK_REALTIME phc offset       -11 s2 freq   -2407 delay   1257
phc2sys[333875.687]: CLOCK_REALTIME phc offset         4 s2 freq   -2395 delay   1248
phc2sys[333876.687]: CLOCK_REALTIME phc offset       -12 s2 freq   -2410 delay   1270
phc2sys[333877.687]: CLOCK_REALTIME phc offset         7 s2 freq   -2394 delay   1249
phc2sys[333878.687]: CLOCK_REALTIME phc offset       -19 s2 freq   -2418 delay   1279
phc2sys[333879.687]: CLOCK_REALTIME phc offset        14 s2 freq   -2391 delay   1255
phc2sys[333880.688]: CLOCK_REALTIME phc offset         2 s2 freq   -2399 delay   1251
phc2sys[333881.688]: CLOCK_REALTIME phc offset         1 s2 freq   -2399 delay   1243
phc2sys[333882.688]: CLOCK_REALTIME phc offset        11 s2 freq   -2389 delay   1268
phc2sys[333883.688]: CLOCK_REALTIME phc offset        -9 s2 freq   -2406 delay   1242
phc2sys[333884.688]: CLOCK_REALTIME phc offset         1 s2 freq   -2398 delay   1249
phc2sys[333885.688]: CLOCK_REALTIME phc offset       -13 s2 freq   -2412 delay   1277
phc2sys[333886.688]: CLOCK_REALTIME phc offset         5 s2 freq   -2398 delay   1253
phc2sys[333887.688]: CLOCK_REALTIME phc offset        -4 s2 freq   -2405 delay   1243
phc2sys[333888.689]: CLOCK_REALTIME phc offset         3 s2 freq   -2400 delay   1245
phc2sys[333889.689]: CLOCK_REALTIME phc offset         4 s2 freq   -2398 delay   1251
phc2sys[333890.689]: CLOCK_REALTIME phc offset        -5 s2 freq   -2406 delay   1245
phc2sys[333891.689]: CLOCK_REALTIME phc offset        -5 s2 freq   -2407 delay   1250
phc2sys[333892.689]: CLOCK_REALTIME phc offset        -3 s2 freq   -2407 delay   1273
phc2sys[333893.689]: CLOCK_REALTIME phc offset        11 s2 freq   -2393 delay   1258
phc2sys[333894.689]: CLOCK_REALTIME phc offset        10 s2 freq   -2391 delay   1255
phc2sys[333895.690]: CLOCK_REALTIME phc offset       -18 s2 freq   -2416 delay   1273
phc2sys[333896.690]: CLOCK_REALTIME phc offset        -5 s2 freq   -2409 delay   1276
phc2sys[333897.690]: CLOCK_REALTIME phc offset        19 s2 freq   -2386 delay   1270
phc2sys[333898.690]: CLOCK_REALTIME phc offset         1 s2 freq   -2398 delay   1250
phc2sys[333899.690]: CLOCK_REALTIME phc offset       -12 s2 freq   -2411 delay   1274
phc2sys[333900.690]: CLOCK_REALTIME phc offset        10 s2 freq   -2393 delay   1237
phc2sys[333901.690]: CLOCK_REALTIME phc offset        10 s2 freq   -2390 delay   1251
phc2sys[333902.691]: CLOCK_REALTIME phc offset       -14 s2 freq   -2411 delay   1271
phc2sys[333903.691]: CLOCK_REALTIME phc offset       -10 s2 freq   -2411 delay   1269
phc2sys[333904.691]: CLOCK_REALTIME phc offset        16 s2 freq   -2388 delay   1246
phc2sys[333905.691]: CLOCK_REALTIME phc offset         1 s2 freq   -2398 delay   1245
phc2sys[333906.691]: CLOCK_REALTIME phc offset        13 s2 freq   -2386 delay   1249
phc2sys[333907.691]: CLOCK_REALTIME phc offset        -8 s2 freq   -2403 delay   1254
phc2sys[333908.691]: CLOCK_REALTIME phc offset       -13 s2 freq   -2410 delay   1244
phc2sys[333909.692]: CLOCK_REALTIME phc offset        -1 s2 freq   -2402 delay   1243
phc2sys[333910.692]: CLOCK_REALTIME phc offset         3 s2 freq   -2398 delay   1243
phc2sys[333911.692]: CLOCK_REALTIME phc offset        -7 s2 freq   -2408 delay   1253
phc2sys[333912.692]: CLOCK_REALTIME phc offset         3 s2 freq   -2400 delay   1251
phc2sys[333913.692]: CLOCK_REALTIME phc offset         9 s2 freq   -2393 delay   1254
phc2sys[333914.692]: CLOCK_REALTIME phc offset        -2 s2 freq   -2401 delay   1243
phc2sys[333915.692]: CLOCK_REALTIME phc offset         3 s2 freq   -2397 delay   1253
phc2sys[333916.693]: CLOCK_REALTIME phc offset         2 s2 freq   -2397 delay   1250
phc2sys[333917.693]: CLOCK_REALTIME phc offset        -3 s2 freq   -2401 delay   1253
phc2sys[333918.693]: CLOCK_REALTIME phc offset       -11 s2 freq   -2410 delay   1277
phc2sys[333919.693]: CLOCK_REALTIME phc offset         5 s2 freq   -2397 delay   1285
phc2sys[333920.693]: CLOCK_REALTIME phc offset         6 s2 freq   -2395 delay   1275
phc2sys[333921.693]: CLOCK_REALTIME phc offset         9 s2 freq   -2390 delay   1253
phc2sys[333922.693]: CLOCK_REALTIME phc offset        -8 s2 freq   -2404 delay   1247
phc2sys[333923.694]: CLOCK_REALTIME phc offset        16 s2 freq   -2383 delay   1266
phc2sys[333924.694]: CLOCK_REALTIME phc offset         0 s2 freq   -2394 delay   1265
phc2sys[333925.694]: CLOCK_REALTIME phc offset       -25 s2 freq   -2419 delay   1272
phc2sys[333926.694]: CLOCK_REALTIME phc offset        -3 s2 freq   -2404 delay   1258
phc2sys[333927.694]: CLOCK_REALTIME phc offset        -1 s2 freq   -2403 delay   1281
phc2sys[333928.694]: CLOCK_REALTIME phc offset        -3 s2 freq   -2406 delay   1280
phc2sys[333929.694]: CLOCK_REALTIME phc offset        14 s2 freq   -2390 delay   1237
phc2sys[333930.694]: CLOCK_REALTIME phc offset         7 s2 freq   -2392 delay   1260
phc2sys[333931.695]: CLOCK_REALTIME phc offset        -6 s2 freq   -2403 delay   1266
phc2sys[333932.695]: CLOCK_REALTIME phc offset         8 s2 freq   -2391 delay   1245
phc2sys[333933.695]: CLOCK_REALTIME phc offset         0 s2 freq   -2397 delay   1255
phc2sys[333934.695]: CLOCK_REALTIME phc offset       -12 s2 freq   -2409 delay   1243
phc2sys[333935.695]: CLOCK_REALTIME phc offset         9 s2 freq   -2391 delay   1251
phc2sys[333936.695]: CLOCK_REALTIME phc offset         4 s2 freq   -2394 delay   1254
phc2sys[333937.696]: CLOCK_REALTIME phc offset        -3 s2 freq   -2399 delay   1252
phc2sys[333938.696]: CLOCK_REALTIME phc offset        -6 s2 freq   -2403 delay   1277
phc2sys[333939.696]: CLOCK_REALTIME phc offset         9 s2 freq   -2390 delay   1247
phc2sys[333940.696]: CLOCK_REALTIME phc offset        -1 s2 freq   -2397 delay   1243
phc2sys[333941.696]: CLOCK_REALTIME phc offset        -5 s2 freq   -2402 delay   1241
phc2sys[333942.696]: CLOCK_REALTIME phc offset        -2 s2 freq   -2400 delay   1239
phc2sys[333943.696]: CLOCK_REALTIME phc offset        10 s2 freq   -2389 delay   1255
phc2sys[333944.696]: CLOCK_REALTIME phc offset        -5 s2 freq   -2401 delay   1253
phc2sys[333945.697]: CLOCK_REALTIME phc offset         4 s2 freq   -2393 delay   1252
phc2sys[333946.697]: CLOCK_REALTIME phc offset        -3 s2 freq   -2399 delay   1238
phc2sys[333947.697]: CLOCK_REALTIME phc offset        -6 s2 freq   -2403 delay   1250
phc2sys[333948.697]: CLOCK_REALTIME phc offset        -3 s2 freq   -2402 delay   1250
phc2sys[333949.697]: CLOCK_REALTIME phc offset        -4 s2 freq   -2404 delay   1271
phc2sys[333950.697]: CLOCK_REALTIME phc offset         8 s2 freq   -2393 delay   1244
phc2sys[333951.697]: CLOCK_REALTIME phc offset        -5 s2 freq   -2403 delay   1282
phc2sys[333952.698]: CLOCK_REALTIME phc offset         7 s2 freq   -2393 delay   1237
phc2sys[333953.698]: CLOCK_REALTIME phc offset         2 s2 freq   -2396 delay   1240
phc2sys[333954.698]: CLOCK_REALTIME phc offset         2 s2 freq   -2395 delay   1248
phc2sys[333955.698]: CLOCK_REALTIME phc offset         4 s2 freq   -2393 delay   1247
phc2sys[333956.698]: CLOCK_REALTIME phc offset        -2 s2 freq   -2397 delay   1251
phc2sys[333957.698]: CLOCK_REALTIME phc offset        -5 s2 freq   -2401 delay   1246
phc2sys[333958.698]: CLOCK_REALTIME phc offset        -2 s2 freq   -2400 delay   1246
phc2sys[333959.699]: CLOCK_REALTIME phc offset       -12 s2 freq   -2410 delay   1275
phc2sys[333960.699]: CLOCK_REALTIME phc offset        11 s2 freq   -2391 delay   1272
phc2sys[333961.699]: CLOCK_REALTIME phc offset        -1 s2 freq   -2399 delay   1247
phc2sys[333962.699]: CLOCK_REALTIME phc offset         7 s2 freq   -2392 delay   1248
phc2sys[333963.699]: CLOCK_REALTIME phc offset        -7 s2 freq   -2404 delay   1251
phc2sys[333964.699]: CLOCK_REALTIME phc offset         1 s2 freq   -2398 delay   1240
phc2sys[333965.699]: CLOCK_REALTIME phc offset         7 s2 freq   -2391 delay   1242
phc2sys[333966.699]: CLOCK_REALTIME phc offset       -13 s2 freq   -2409 delay   1276
phc2sys[333967.700]: CLOCK_REALTIME phc offset        10 s2 freq   -2390 delay   1241
phc2sys[333968.700]: CLOCK_REALTIME phc offset        -8 s2 freq   -2405 delay   1244
phc2sys[333969.700]: CLOCK_REALTIME phc offset         2 s2 freq   -2398 delay   1245
phc2sys[333970.700]: CLOCK_REALTIME phc offset         6 s2 freq   -2393 delay   1255
phc2sys[333971.700]: CLOCK_REALTIME phc offset         6 s2 freq   -2391 delay   1250
phc2sys[333972.700]: CLOCK_REALTIME phc offset        -9 s2 freq   -2404 delay   1256
phc2sys[333973.701]: CLOCK_REALTIME phc offset        -4 s2 freq   -2402 delay   1275
phc2sys[333974.701]: CLOCK_REALTIME phc offset         9 s2 freq   -2390 delay   1245
phc2sys[333975.701]: CLOCK_REALTIME phc offset         0 s2 freq   -2397 delay   1251
phc2sys[333976.701]: CLOCK_REALTIME phc offset        -5 s2 freq   -2402 delay   1253
phc2sys[333977.701]: CLOCK_REALTIME phc offset         1 s2 freq   -2397 delay   1248
phc2sys[333978.701]: CLOCK_REALTIME phc offset       -14 s2 freq   -2412 delay   1272
phc2sys[333979.701]: CLOCK_REALTIME phc offset        15 s2 freq   -2387 delay   1239
phc2sys[333980.701]: CLOCK_REALTIME phc offset       -11 s2 freq   -2409 delay   1270
phc2sys[333981.702]: CLOCK_REALTIME phc offset        15 s2 freq   -2386 delay   1246
phc2sys[333982.702]: CLOCK_REALTIME phc offset         0 s2 freq   -2396 delay   1249
phc2sys[333983.702]: CLOCK_REALTIME phc offset       -11 s2 freq   -2407 delay   1279
phc2sys[333984.702]: CLOCK_REALTIME phc offset        11 s2 freq   -2389 delay   1257
phc2sys[333985.702]: CLOCK_REALTIME phc offset         3 s2 freq   -2393 delay   1239
phc2sys[333986.702]: CLOCK_REALTIME phc offset        -7 s2 freq   -2402 delay   1243
phc2sys[333987.702]: CLOCK_REALTIME phc offset         8 s2 freq   -2390 delay   1246
phc2sys[333988.703]: CLOCK_REALTIME phc offset        -6 s2 freq   -2401 delay   1255
phc2sys[333989.703]: CLOCK_REALTIME phc offset         0 s2 freq   -2397 delay   1253
phc2sys[333990.703]: CLOCK_REALTIME phc offset        -3 s2 freq   -2400 delay   1272
phc2sys[333991.703]: CLOCK_REALTIME phc offset         0 s2 freq   -2398 delay   1257
phc2sys[333992.703]: CLOCK_REALTIME phc offset         8 s2 freq   -2390 delay   1252
phc2sys[333993.703]: CLOCK_REALTIME phc offset        -5 s2 freq   -2400 delay   1245
phc2sys[333994.704]: CLOCK_REALTIME phc offset       -18 s2 freq   -2415 delay   1279
phc2sys[333995.704]: CLOCK_REALTIME phc offset        13 s2 freq   -2389 delay   1249
phc2sys[333996.704]: CLOCK_REALTIME phc offset         7 s2 freq   -2391 delay   1254
phc2sys[333997.704]: CLOCK_REALTIME phc offset         4 s2 freq   -2392 delay   1249
phc2sys[333998.704]: CLOCK_REALTIME phc offset       -11 s2 freq   -2406 delay   1276
phc2sys[333999.704]: CLOCK_REALTIME phc offset         6 s2 freq   -2392 delay   1244
phc2sys[334000.704]: CLOCK_REALTIME phc offset        -6 s2 freq   -2403 delay   1244
phc2sys[334001.704]: CLOCK_REALTIME phc offset         7 s2 freq   -2391 delay   1244
phc2sys[334002.705]: CLOCK_REALTIME phc offset         2 s2 freq   -2394 delay   1249
phc2sys[334003.705]: CLOCK_REALTIME phc offset       -20 s2 freq   -2416 delay   1277
phc2sys[334004.705]: CLOCK_REALTIME phc offset         6 s2 freq   -2396 delay   1242
phc2sys[334005.705]: CLOCK_REALTIME phc offset        13 s2 freq   -2387 delay   1259
phc2sys[334006.705]: CLOCK_REALTIME phc offset       -10 s2 freq   -2406 delay   1251
phc2sys[334007.705]: CLOCK_REALTIME phc offset         8 s2 freq   -2391 delay   1252
phc2sys[334008.706]: CLOCK_REALTIME phc offset        -6 s2 freq   -2403 delay   1275
phc2sys[334009.706]: CLOCK_REALTIME phc offset         5 s2 freq   -2393 delay   1276
phc2sys[334010.706]: CLOCK_REALTIME phc offset        14 s2 freq   -2383 delay   1237
phc2sys[334011.706]: CLOCK_REALTIME phc offset        -7 s2 freq   -2400 delay   1255
phc2sys[334012.706]: CLOCK_REALTIME phc offset        -1 s2 freq   -2396 delay   1252
phc2sys[334013.706]: CLOCK_REALTIME phc offset        -4 s2 freq   -2399 delay   1250
phc2sys[334014.706]: CLOCK_REALTIME phc offset        -6 s2 freq   -2402 delay   1250
phc2sys[334015.707]: CLOCK_REALTIME phc offset        -3 s2 freq   -2401 delay   1247
phc2sys[334016.707]: CLOCK_REALTIME phc offset         4 s2 freq   -2395 delay   1261
phc2sys[334017.707]: CLOCK_REALTIME phc offset       -14 s2 freq   -2412 delay   1280
phc2sys[334018.707]: CLOCK_REALTIME phc offset        11 s2 freq   -2391 delay   1252
phc2sys[334019.707]: CLOCK_REALTIME phc offset         9 s2 freq   -2390 delay   1244
phc2sys[334020.707]: CLOCK_REALTIME phc offset       -10 s2 freq   -2406 delay   1263
phc2sys[334021.707]: CLOCK_REALTIME phc offset        -1 s2 freq   -2400 delay   1238
phc2sys[334022.708]: CLOCK_REALTIME phc offset         6 s2 freq   -2393 delay   1248
phc2sys[334023.708]: CLOCK_REALTIME phc offset         3 s2 freq   -2395 delay   1247
phc2sys[334024.708]: CLOCK_REALTIME phc offset         4 s2 freq   -2393 delay   1277
phc2sys[334025.708]: CLOCK_REALTIME phc offset         8 s2 freq   -2387 delay   1246
phc2sys[334026.708]: CLOCK_REALTIME phc offset        -8 s2 freq   -2401 delay   1252
phc2sys[334027.708]: CLOCK_REALTIME phc offset        -6 s2 freq   -2401 delay   1254
phc2sys[334028.708]: CLOCK_REALTIME phc offset        -8 s2 freq   -2405 delay   1245
phc2sys[334029.709]: CLOCK_REALTIME phc offset         4 s2 freq   -2396 delay   1249
phc2sys[334030.709]: CLOCK_REALTIME phc offset        -9 s2 freq   -2407 delay   1281
phc2sys[334031.709]: CLOCK_REALTIME phc offset         7 s2 freq   -2394 delay   1238
phc2sys[334032.709]: CLOCK_REALTIME phc offset         8 s2 freq   -2391 delay   1252
phc2sys[334033.709]: CLOCK_REALTIME phc offset         1 s2 freq   -2396 delay   1241
phc2sys[334034.709]: CLOCK_REALTIME phc offset         0 s2 freq   -2396 delay   1251
phc2sys[334035.709]: CLOCK_REALTIME phc offset       -10 s2 freq   -2406 delay   1257
phc2sys[334036.710]: CLOCK_REALTIME phc offset        -7 s2 freq   -2406 delay   1244
phc2sys[334037.710]: CLOCK_REALTIME phc offset        10 s2 freq   -2391 delay   1255
phc2sys[334038.710]: CLOCK_REALTIME phc offset        -7 s2 freq   -2405 delay   1238
phc2sys[334039.710]: CLOCK_REALTIME phc offset        -7 s2 freq   -2408 delay   1247
phc2sys[334040.710]: CLOCK_REALTIME phc offset        13 s2 freq   -2390 delay   1248
phc2sys[334041.710]: CLOCK_REALTIME phc offset       -12 s2 freq   -2411 delay   1277
phc2sys[334042.710]: CLOCK_REALTIME phc offset        12 s2 freq   -2390 delay   1272
phc2sys[334043.711]: CLOCK_REALTIME phc offset         9 s2 freq   -2390 delay   1244
phc2sys[334044.711]: CLOCK_REALTIME phc offset       -16 s2 freq   -2412 delay   1279
phc2sys[334045.711]: CLOCK_REALTIME phc offset        14 s2 freq   -2387 delay   1243
phc2sys[334046.711]: CLOCK_REALTIME phc offset         1 s2 freq   -2396 delay   1243
phc2sys[334047.711]: CLOCK_REALTIME phc offset       -12 s2 freq   -2408 delay   1275
phc2sys[334048.711]: CLOCK_REALTIME phc offset        10 s2 freq   -2390 delay   1253
phc2sys[334049.711]: CLOCK_REALTIME phc offset        -1 s2 freq   -2398 delay   1255
phc2sys[334050.711]: CLOCK_REALTIME phc offset         3 s2 freq   -2394 delay   1242
phc2sys[334051.712]: CLOCK_REALTIME phc offset         4 s2 freq   -2392 delay   1251
phc2sys[334052.712]: CLOCK_REALTIME phc offset       -10 s2 freq   -2405 delay   1247
phc2sys[334053.712]: CLOCK_REALTIME phc offset         8 s2 freq   -2390 delay   1251
phc2sys[334054.712]: CLOCK_REALTIME phc offset        -5 s2 freq   -2401 delay   1273
phc2sys[334055.712]: CLOCK_REALTIME phc offset         3 s2 freq   -2394 delay   1235
phc2sys[334056.712]: CLOCK_REALTIME phc offset         8 s2 freq   -2388 delay   1256
phc2sys[334057.712]: CLOCK_REALTIME phc offset        -6 s2 freq   -2400 delay   1249
phc2sys[334058.713]: CLOCK_REALTIME phc offset       -18 s2 freq   -2414 delay   1280
phc2sys[334059.713]: CLOCK_REALTIME phc offset        24 s2 freq   -2377 delay   1257
phc2sys[334060.713]: CLOCK_REALTIME phc offset        -5 s2 freq   -2399 delay   1245
phc2sys[334061.713]: CLOCK_REALTIME phc offset        -3 s2 freq   -2398 delay   1275
phc2sys[334062.713]: CLOCK_REALTIME phc offset        16 s2 freq   -2380 delay   1251
phc2sys[334063.713]: CLOCK_REALTIME phc offset       -12 s2 freq   -2404 delay   1272
phc2sys[334064.713]: CLOCK_REALTIME phc offset        -7 s2 freq   -2402 delay   1248
phc2sys[334065.714]: CLOCK_REALTIME phc offset        -5 s2 freq   -2402 delay   1242
phc2sys[334066.714]: CLOCK_REALTIME phc offset         5 s2 freq   -2394 delay   1249
phc2sys[334067.714]: CLOCK_REALTIME phc offset        -7 s2 freq   -2404 delay   1269
phc2sys[334068.714]: CLOCK_REALTIME phc offset        12 s2 freq   -2387 delay   1251
phc2sys[334069.714]: CLOCK_REALTIME phc offset         5 s2 freq   -2391 delay   1240
phc2sys[334070.714]: CLOCK_REALTIME phc offset        -8 s2 freq   -2402 delay   1241
phc2sys[334071.714]: CLOCK_REALTIME phc offset         0 s2 freq   -2397 delay   1239
phc2sys[334072.715]: CLOCK_REALTIME phc offset        -3 s2 freq   -2400 delay   1250
phc2sys[334073.715]: CLOCK_REALTIME phc offset       -16 s2 freq   -2414 delay   1274
phc2sys[334074.715]: CLOCK_REALTIME phc offset        11 s2 freq   -2391 delay   1245
phc2sys[334075.715]: CLOCK_REALTIME phc offset         2 s2 freq   -2397 delay   1249
phc2sys[334076.715]: CLOCK_REALTIME phc offset        -5 s2 freq   -2403 delay   1272
phc2sys[334077.715]: CLOCK_REALTIME phc offset        -2 s2 freq   -2402 delay   1270
phc2sys[334078.716]: CLOCK_REALTIME phc offset        18 s2 freq   -2383 delay   1255
phc2sys[334079.716]: CLOCK_REALTIME phc offset         2 s2 freq   -2393 delay   1241
phc2sys[334080.716]: CLOCK_REALTIME phc offset        -9 s2 freq   -2404 delay   1279
phc2sys[334081.716]: CLOCK_REALTIME phc offset         2 s2 freq   -2395 delay   1250
phc2sys[334082.716]: CLOCK_REALTIME phc offset         1 s2 freq   -2396 delay   1251
phc2sys[334083.716]: CLOCK_REALTIME phc offset        -6 s2 freq   -2402 delay   1241
phc2sys[334084.716]: CLOCK_REALTIME phc offset        -4 s2 freq   -2402 delay   1239
phc2sys[334085.716]: CLOCK_REALTIME phc offset         7 s2 freq   -2392 delay   1255
phc2sys[334086.717]: CLOCK_REALTIME phc offset       -15 s2 freq   -2412 delay   1268
phc2sys[334087.717]: CLOCK_REALTIME phc offset        17 s2 freq   -2385 delay   1250
phc2sys[334088.717]: CLOCK_REALTIME phc offset         5 s2 freq   -2392 delay   1251
phc2sys[334089.717]: CLOCK_REALTIME phc offset        -9 s2 freq   -2404 delay   1270
phc2sys[334090.717]: CLOCK_REALTIME phc offset         5 s2 freq   -2393 delay   1267
phc2sys[334091.717]: CLOCK_REALTIME phc offset         7 s2 freq   -2389 delay   1245
phc2sys[334092.717]: CLOCK_REALTIME phc offset         3 s2 freq   -2391 delay   1251
phc2sys[334093.718]: CLOCK_REALTIME phc offset       -11 s2 freq   -2404 delay   1259
phc2sys[334094.718]: CLOCK_REALTIME phc offset        -6 s2 freq   -2403 delay   1243
phc2sys[334095.718]: CLOCK_REALTIME phc offset        14 s2 freq   -2384 delay   1250
phc2sys[334096.718]: CLOCK_REALTIME phc offset         0 s2 freq   -2394 delay   1260
phc2sys[334097.718]: CLOCK_REALTIME phc offset        -7 s2 freq   -2401 delay   1259
phc2sys[334098.718]: CLOCK_REALTIME phc offset       -20 s2 freq   -2416 delay   1275
phc2sys[334099.718]: CLOCK_REALTIME phc offset         9 s2 freq   -2393 delay   1241
phc2sys[334100.718]: CLOCK_REALTIME phc offset         9 s2 freq   -2391 delay   1253
phc2sys[334101.719]: CLOCK_REALTIME phc offset        -2 s2 freq   -2399 delay   1243
phc2sys[334102.719]: CLOCK_REALTIME phc offset         9 s2 freq   -2389 delay   1240
phc2sys[334103.719]: CLOCK_REALTIME phc offset         2 s2 freq   -2393 delay   1242
phc2sys[334104.719]: CLOCK_REALTIME phc offset         8 s2 freq   -2386 delay   1262
phc2sys[334105.719]: CLOCK_REALTIME phc offset        -4 s2 freq   -2396 delay   1261
phc2sys[334106.719]: CLOCK_REALTIME phc offset       -12 s2 freq   -2405 delay   1254
phc2sys[334107.719]: CLOCK_REALTIME phc offset        -7 s2 freq   -2404 delay   1278
phc2sys[334108.720]: CLOCK_REALTIME phc offset        15 s2 freq   -2384 delay   1242
phc2sys[334109.720]: CLOCK_REALTIME phc offset        -4 s2 freq   -2398 delay   1258
phc2sys[334110.720]: CLOCK_REALTIME phc offset         3 s2 freq   -2392 delay   1248
phc2sys[334111.721]: CLOCK_REALTIME phc offset         7 s2 freq   -2388 delay   1246
phc2sys[334112.721]: CLOCK_REALTIME phc offset       -10 s2 freq   -2402 delay   1250
phc2sys[334113.721]: CLOCK_REALTIME phc offset        -2 s2 freq   -2397 delay   1246
phc2sys[334114.721]: CLOCK_REALTIME phc offset        -8 s2 freq   -2404 delay   1279
phc2sys[334115.721]: CLOCK_REALTIME phc offset        -1 s2 freq   -2399 delay   1281
phc2sys[334116.721]: CLOCK_REALTIME phc offset        14 s2 freq   -2385 delay   1241
phc2sys[334117.721]: CLOCK_REALTIME phc offset         6 s2 freq   -2389 delay   1246
phc2sys[334118.722]: CLOCK_REALTIME phc offset        -5 s2 freq   -2398 delay   1240
phc2sys[334119.722]: CLOCK_REALTIME phc offset        -2 s2 freq   -2396 delay   1240
phc2sys[334120.722]: CLOCK_REALTIME phc offset        -4 s2 freq   -2399 delay   1257
phc2sys[334121.722]: CLOCK_REALTIME phc offset         5 s2 freq   -2391 delay   1255
phc2sys[334122.722]: CLOCK_REALTIME phc offset         3 s2 freq   -2392 delay   1242
phc2sys[334123.722]: CLOCK_REALTIME phc offset        13 s2 freq   -2381 delay   1262
